isolate_id	taxnode_id	species_sort	isolate_sort	species_name	isolate_type	isolate_names	_isolate_name	isolate_abbrevs	isolate_designation	genbank_accessions	refseq_accessions	genome_coverage	molecule	host_source	refseq_organism	refseq_taxids	update_change	update_prev_species	update_prev_taxnode_id	update_change_proposal	notes
1026937	202317197	9937	1	Hodnevirus allopeladaptatum	E	ssRNA_49851	ssRNA_49851	NULL	NULL	CASDWV010002065	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026938	202317198	9938	1	Hodnevirus allopelenecus	E	ssRNA_68641	ssRNA_68641	NULL	NULL	CASDWV010002893	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026939	202317199	9939	1	Hodnevirus allopelocola	E	ssRNA_44990	ssRNA_44990	NULL	NULL	CASDWV010001778	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026940	202317200	9940	1	Hodnevirus allopelohabitans	E	ssRNA_51236	ssRNA_51236	NULL	NULL	CASDWV010002115	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026941	202317201	9941	1	Hodnevirus allopelovicinum	E	ssRNA_66195	ssRNA_66195	NULL	NULL	CASDWV010002793	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026942	202317202	9942	1	Hodnevirus allopelovivens	E	ssRNA_68164	ssRNA_68164	NULL	NULL	CASDWV010002863	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026943	202317203	9943	1	Hodnevirus alloradicicola	E	ssRNA_64612	ssRNA_64612	NULL	NULL	CASDWV010002756	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026944	202317204	9944	1	Hodnevirus alloradicihabitans	E	ssRNA_31328	ssRNA_31328	NULL	NULL	CASDWV010001101	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026945	202317205	9945	1	Hodnevirus alloradicivicinum	E	ssRNA_89367	ssRNA_89367	NULL	NULL	CASDWV010003750	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026946	202317206	9946	1	Hodnevirus alloradicivivens	E	ssRNA_140370	ssRNA_140370	NULL	NULL	CASDWV010005068	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026947	202317207	9947	1	Hodnevirus allosegetadaptatum	E	ssRNA_50701	ssRNA_50701	NULL	NULL	CASDWV010002094	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026948	202317208	9948	1	Hodnevirus allosegetenecus	E	ssRNA_26513	ssRNA_26513	NULL	NULL	CASDWV010000915	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026949	202317209	9949	1	Hodnevirus allosegeticola	E	ssRNA_46576	ssRNA_46576	NULL	NULL	CASDWV010001885	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026950	202317210	9950	1	Hodnevirus allosegetihabitans	E	ssRNA_44306	ssRNA_44306	NULL	NULL	CASDWV010001724	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026951	202317211	9951	1	Hodnevirus allosegetivicinum	E	ssRNA_1404	ssRNA_1404	NULL	NULL	CASDWV010000084	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026952	202317212	9952	1	Hodnevirus allosegetivivens	E	ssRNA_5867	ssRNA_5867	NULL	NULL	CASDWV010000318	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026953	202317213	9953	1	Hodnevirus allosoladaptatum	E	ssRNA_21301	ssRNA_21301	NULL	NULL	CASDWV010000696	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026954	202317214	9954	1	Hodnevirus allosolenecus	E	ssRNA_43485	ssRNA_43485	NULL	NULL	CASDWV010001667	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026955	202317215	9955	1	Hodnevirus allosolicola	E	ssRNA_45899	ssRNA_45899	NULL	NULL	CASDWV010001836	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026956	202317216	9956	1	Hodnevirus allosolihabitans	E	ssRNA_59990	ssRNA_59990	NULL	NULL	CASDWV010002521	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026957	202317217	9957	1	Hodnevirus allosolivicinum	E	ssRNA_35652	ssRNA_35652	NULL	NULL	CASDWV010001229	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026958	202317218	9958	1	Hodnevirus allosolivivens	E	ssRNA_64615	ssRNA_64615	NULL	NULL	CASDWV010002757	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026959	202317219	9959	1	Hodnevirus allotelluradaptatum	E	ssRNA_58919	ssRNA_58919	NULL	NULL	CASDWV010002480	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026960	202317220	9960	1	Hodnevirus allotellurenecus	E	ssRNA_65102	ssRNA_65102	NULL	NULL	CASDWV010002765	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026961	202317221	9961	1	Hodnevirus allotelluricola	E	ssRNA_49846	ssRNA_49846	NULL	NULL	CASDWV010002063	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026962	202317222	9962	1	Hodnevirus allotellurihabitans	E	ssRNA_56720	ssRNA_56720	NULL	NULL	CASDWV010002418	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026963	202317223	9963	1	Hodnevirus allotellurivicinum	E	ssRNA_33226	ssRNA_33226	NULL	NULL	CASDWV010001135	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026964	202317224	9964	1	Hodnevirus allotellurivivens	E	ssRNA_44289	ssRNA_44289	NULL	NULL	CASDWV010001716	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026965	202317225	9965	1	Hodnevirus alloterradaptatum	E	ssRNA_67814	ssRNA_67814	NULL	NULL	CASDWV010002849	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026966	202317226	9966	1	Hodnevirus alloterrenecus	E	ssRNA_41814	ssRNA_41814	NULL	NULL	CASDWV010001525	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026967	202317227	9967	1	Hodnevirus alloterricola	E	ssRNA_60915	ssRNA_60915	NULL	NULL	CASDWV010002567	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026968	202317228	9968	1	Hodnevirus alloterrihabitans	E	ssRNA_21975	ssRNA_21975	NULL	NULL	CASDWV010000730	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026969	202317229	9969	1	Hodnevirus alloterrivicinum	E	ssRNA_14531	ssRNA_14531	NULL	NULL	CASDWV010000561	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026970	202317230	9970	1	Hodnevirus alloterrivivens	E	ssRNA_42639	ssRNA_42639	NULL	NULL	CASDWV010001592	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026971	202317231	9979	1	Hodnevirus asiocola	E	ssRNA_120867	ssRNA_120867	NULL	NULL	CASDWV010004483	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026972	202317232	9980	1	Hodnevirus asiovivens	E	ssRNA_52085	ssRNA_52085	NULL	NULL	CASDWV010002180	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026973	202317233	9982	1	Hodnevirus caenadaptatum	E	ssRNA_80822	ssRNA_80822	NULL	NULL	CASDWV010003378	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026974	202317234	9984	1	Hodnevirus caenivivens	E	ssRNA_123031	ssRNA_123031	NULL	NULL	CASDWV010004565	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026975	202317235	9998	1	Hodnevirus duoagrenecus	E	ssRNA_127479	ssRNA_127479	NULL	NULL	CASDWV010004672	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026976	202317236	9999	1	Hodnevirus duohumadaptatum	E	ssRNA_125528	ssRNA_125528	NULL	NULL	CASDWV010004641	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026977	202317237	10000	1	Hodnevirus duotellurenecus	E	ssRNA_69100	ssRNA_69100	NULL	NULL	CASDWV010002908	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026978	202317238	10001	1	Hodnevirus duoterrenecus	E	ssRNA_124009	ssRNA_124009	NULL	NULL	CASDWV010004586	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026979	202317239	10002	1	Hodnevirus duoterrihabitans	E	ssRNA_141034	ssRNA_141034	NULL	NULL	CASDWV010005094	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026980	202317240	10003	1	Hodnevirus duoterrivicinum	E	ssRNA_39979	ssRNA_39979	NULL	NULL	CASDWV010001428	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026981	202317241	10010	1	Hodnevirus faecenecus	E	MAG: Leviviridae sp. isolate 11-k141_255617 genomic sequence	MAG: Leviviridae sp. isolate 11-k141_255617 genomic sequence	NULL	MAG: Leviviridae sp. isolate 11-k141_255617 genomic sequence	MZ679624	NULL	Coding-complete genome	ssRNA(+)	invertebrates (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026982	202317242	10011	1	Hodnevirus faecihabitans	E	MAG: Leviviridae sp. isolate 168-k141_34980 genomic sequence	MAG: Leviviridae sp. isolate 168-k141_34980 genomic sequence	NULL	MAG: Leviviridae sp. isolate 168-k141_34980 genomic sequence	MZ679684	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026983	202317243	10012	1	Hodnevirus faecivicinum	E	MAG: Leviviridae sp. isolate 144-k141_153694 genomic sequence	MAG: Leviviridae sp. isolate 144-k141_153694 genomic sequence	NULL	MAG: Leviviridae sp. isolate 144-k141_153694 genomic sequence	MZ679544	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026984	202317244	10013	1	Hodnevirus fundenecus	E	MAG: Leviviridae sp. isolate 254-k141_84031 genomic sequence	MAG: Leviviridae sp. isolate 254-k141_84031 genomic sequence	NULL	MAG: Leviviridae sp. isolate 254-k141_84031 genomic sequence	MZ679818	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026985	202317245	10020	1	Hodnevirus graminiscola	E	MAG: Leviviridae sp. isolate H4_Bulk_46_scaffold_231 hypothetical protein (H4Bulk46231_000001), hypothetical protein (H4Bulk46231_000002), hypothetical protein (H4Bulk46231_000003), and RNA-dependent RNA polymerase (H4Bulk46231_000004) genes, complete cds	MAG: Leviviridae sp. isolate H4_Bulk_46_scaffold_231 hypothetical protein (H4Bulk46231_000001), hypothetical protein (H4Bulk46231_000002), hypothetical protein (H4Bulk46231_000003), and RNA-dependent RNA polymerase (H4Bulk46231_000004) genes, complete cds	NULL	MAG: Leviviridae sp. isolate H4_Bulk_46_scaffold_231 hypothetical protein (H4Bulk46231_000001), hypothetical protein (H4Bulk46231_000002), hypothetical protein (H4Bulk46231_000003), and RNA-dependent RNA polymerase (H4Bulk46231_000004) genes, complete cds	MN035541	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026986	202317246	10021	1	Hodnevirus heteroagradaptatum	E	ssRNA_108470	ssRNA_108470	NULL	NULL	CASDWV010004152	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026987	202317247	10022	1	Hodnevirus heteroagrivicinum	E	ssRNA_9698	ssRNA_9698	NULL	NULL	CASDWV010000490	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026988	202317248	10023	1	Hodnevirus heterochthonohabitans	E	ssRNA_127500	ssRNA_127500	NULL	NULL	CASDWV010004680	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026989	202317249	10024	1	Hodnevirus heteroedaphenecus	E	ssRNA_86157	ssRNA_86157	NULL	NULL	CASDWV010003602	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026990	202317250	10025	1	Hodnevirus heteroedaphocola	E	ssRNA_129097	ssRNA_129097	NULL	NULL	CASDWV010004744	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026991	202317251	10026	1	Hodnevirus heterogeoenecus	E	ssRNA_129011	ssRNA_129011	NULL	NULL	CASDWV010004737	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026992	202317252	10027	1	Hodnevirus heterogeovicinum	E	ssRNA_113858	ssRNA_113858	NULL	NULL	CASDWV010004227	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026993	202317253	10029	1	Hodnevirus heterohumenecus	E	ssRNA_82150	ssRNA_82150	NULL	NULL	CASDWV010003423	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026994	202317254	10030	1	Hodnevirus heterohumicola	E	ssRNA_38369	ssRNA_38369	NULL	NULL	CASDWV010001332	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026995	202317255	10031	1	Hodnevirus heterosolihabitans	E	ssRNA_137282	ssRNA_137282	NULL	NULL	CASDWV010004994	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026996	202317256	10032	1	Hodnevirus heteroterrivivens	E	ssRNA_120865	ssRNA_120865	NULL	NULL	CASDWV010004482	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026997	202317257	10041	1	Hodnevirus isoagrihabitans	E	ssRNA_59340	ssRNA_59340	NULL	NULL	CASDWV010002506	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026998	202317258	10043	1	Hodnevirus isoagrivivens	E	ssRNA_97231	ssRNA_97231	NULL	NULL	CASDWV010003991	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1026999	202317259	10044	1	Hodnevirus isoarvadaptatum	E	ssRNA_57469	ssRNA_57469	NULL	NULL	CASDWV010002432	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027000	202317260	10045	1	Hodnevirus isoarvivivens	E	ssRNA_1978	ssRNA_1978	NULL	NULL	CASDWV010000115	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027001	202317261	10046	1	Hodnevirus isochorenecus	E	ssRNA_1980	ssRNA_1980	NULL	NULL	CASDWV010000116	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027002	202317262	10047	1	Hodnevirus isochorocola	E	ssRNA_85830	ssRNA_85830	NULL	NULL	CASDWV010003569	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027003	202317263	10048	1	Hodnevirus isochorovicinum	E	ssRNA_13	ssRNA_13	NULL	NULL	CASDWV010000007	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027004	202317264	10049	1	Hodnevirus isochorovivens	E	ssRNA_51605	ssRNA_51605	NULL	NULL	CASDWV010002153	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027005	202317265	10050	1	Hodnevirus isochthonadaptatum	E	ssRNA_109112	ssRNA_109112	NULL	NULL	CASDWV010004159	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027006	202317266	10051	1	Hodnevirus isochthonenecus	E	ssRNA_79154	ssRNA_79154	NULL	NULL	CASDWV010003313	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027007	202317267	10052	1	Hodnevirus isochthonocola	E	ssRNA_10458	ssRNA_10458	NULL	NULL	CASDWV010000515	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027008	202317268	10054	1	Hodnevirus isochthonovicinum	E	ssRNA_37005	ssRNA_37005	NULL	NULL	CASDWV010001278	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027009	202317269	10055	1	Hodnevirus isochthonovivens	E	ssRNA_43753	ssRNA_43753	NULL	NULL	CASDWV010001682	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027010	202317270	10056	1	Hodnevirus isoedaphadaptatum	E	ssRNA_45620	ssRNA_45620	NULL	NULL	CASDWV010001813	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027011	202317271	10059	1	Hodnevirus isogeocola	E	ssRNA_38980	ssRNA_38980	NULL	NULL	CASDWV010001363	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027012	202317272	10061	1	Hodnevirus isogeohabitans	E	ssRNA_31019	ssRNA_31019	NULL	NULL	CASDWV010001087	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027013	202317273	10063	1	Hodnevirus isogeovivens	E	ssRNA_114914	ssRNA_114914	NULL	NULL	CASDWV010004271	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027014	202317274	10067	1	Hodnevirus isohumihabitans	E	ssRNA_91520	ssRNA_91520	NULL	NULL	CASDWV010003827	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027015	202317275	10068	1	Hodnevirus isohumivicinum	E	ssRNA_5971	ssRNA_5971	NULL	NULL	CASDWV010000331	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027016	202317276	10069	1	Hodnevirus isohumivivens	E	ssRNA_41166	ssRNA_41166	NULL	NULL	CASDWV010001500	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027017	202317277	10070	1	Hodnevirus isolimenecus	E	ssRNA_68169	ssRNA_68169	NULL	NULL	CASDWV010002867	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027018	202317278	10071	1	Hodnevirus isopedohabitans	E	ssRNA_54809	ssRNA_54809	NULL	NULL	CASDWV010002325	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027019	202317279	10072	1	Hodnevirus isopedovicinum	E	ssRNA_64444	ssRNA_64444	NULL	NULL	CASDWV010002751	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027020	202317280	10073	1	Hodnevirus isosolicola	E	ssRNA_1312	ssRNA_1312	NULL	NULL	CASDWV010000072	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027021	202317281	10075	1	Hodnevirus isosolivicinum	E	ssRNA_39317	ssRNA_39317	NULL	NULL	CASDWV010001402	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027022	202317282	10076	1	Hodnevirus isotelluradaptatum	E	ssRNA_100650	ssRNA_100650	NULL	NULL	CASDWV010004068	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027023	202317283	10077	1	Hodnevirus isotellurihabitans	E	ssRNA_119518	ssRNA_119518	NULL	NULL	CASDWV010004446	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027024	202317284	10078	1	Hodnevirus isotellurivicinum	E	ssRNA_18287	ssRNA_18287	NULL	NULL	CASDWV010000622	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027025	202317285	10079	1	Hodnevirus isotellurivivens	E	ssRNA_70550	ssRNA_70550	NULL	NULL	CASDWV010002960	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027026	202317286	10080	1	Hodnevirus isoterradaptatum	E	ssRNA_116328	ssRNA_116328	NULL	NULL	CASDWV010004323	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027027	202317287	10081	1	Hodnevirus isoterricola	E	ssRNA_2553	ssRNA_2553	NULL	NULL	CASDWV010000151	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
1027028	202317288	10083	1	Hodnevirus limadaptatum	E	ssRNA_83158	ssRNA_83158	NULL	NULL	CASDWV010003472	NULL	Coding-complete genome	ssRNA(+)	soil (S)	NULL	NULL	created	created	NULL	2023.001B.Leviviricetes_reorg.zip	NULL
